0.015128218056149;	0.024917639301106;	0.031514380719105;	0.030330687961042
0.013938965469944;	0.023994048192133;	0.031880530318322;	0.030472458550304
0.012782650344009;	0.023116711504688;	0.032437166391946;	0.030427234024749
0.011780389225414;	0.021722447606723;	0.033158900176863;	0.029933091456614
0.010739015012736;	0.020232007701907;	0.033197513555193;	0.029546348783710
0.010597676135072;	0.018669817800767;	0.032768100118126;	0.028449437145349
0.009603156492104;	0.016997136544619;	0.032393681522877;	0.027336241816211
0.009215840344833;	0.015805583864833;	0.031199204592818;	0.024965521699857
0.008320199122041;	0.015355356623912;	0.029982012903031;	0.022582366554211
0.007469266209539;	0.014303223942340;	0.027806713210879;	0.021436242325382
0.006672766251403;	0.013150441318176;	0.026076398072839;	0.020253749592067
0.005936192082408;	0.011877668041415;	0.024091960846964;	0.018625892664439
0.005238068963642;	0.010748286216409;	0.022836497598677;	0.017665595084999
0.004592533558916;	0.009666088117011;	0.021094317142569;	0.016165656872496
0.003932369642047;	0.008623036307828;	0.019421797388527;	0.014646507949789
0.003609211679283;	0.007738190871145;	0.017756863862867;	0.013238365077208
0.003108146062357;	0.006808038825897;	0.016151745231522;	0.011927875918472
0.002657363900059;	0.005986871807282;	0.014557581773664;	0.010601282333650
0.002225326910462;	0.005184149192873;	0.013036026687088;	0.009483371615975
0.001877820600472;	0.004493354960443;	0.011583276501760;	0.008021027698095
0.001574723546996;	0.003811592451336;	0.010193621150195;	0.007106421467112
0.001315305601372;	0.003237073256258;	0.008918937867098;	0.006138228725110
0.001090915313243;	0.002734742453965;	0.007708871451937;	0.005241874298662
0.000902555337147;	0.002285952188023;	0.006621276269789;	0.004465846655568
0.000776585433881;	0.001909085075767;	0.005632605011689;	0.003783224825481
0.000636865376798;	0.001590525501187;	0.004758421375142;	0.003098247187921
0.000514108443240;	0.001327425488097;	0.003979333244937;	0.002590678877344
0.000410135547048;	0.001091191371852;	0.003304043545977;	0.002152320076064
0.000341520113831;	0.000883513346802;	0.002733279573767;	0.001789305977026
0.000274279387479;	0.000703508818606;	0.002267226245442;	0.001493583782604
0.000215459625794;	0.000570851586194;	0.001849080282418;	0.001183380275828
0.000170182059040;	0.000466982913598;	0.001501021206256;	0.000947073338162
